"REF_DATE","GEO","DGUID","Sex","Pre-admission experience","Immigrant admission category","Years since admission","Income type","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","1855","","","","0"
"2005","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","1710","","","","0"
"2006","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","1955","","","","0"
"2007","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","2145","","","","0"
"2008","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","2135","","","","0"
"2009","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","3060","","","","0"
"2010","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","2940","","","","0"
"2011","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","3480","","","","0"
"2012","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","2495","","","","0"
"2013","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","4080","","","","0"
"2014","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","3135","","","","0"
"2015","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","6110","","","","0"
"2016","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total count","Persons","249","units","0","v1035365971","1.1.1.20.1.6.1","11440","","","","0"
"2001","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1025","","","","0"
"2002","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","935","","","","0"
"2003","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1040","","","","0"
"2004","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1255","","","","0"
"2005","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1090","","","","0"
"2006","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1245","","","","0"
"2007","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1365","","","","0"
"2008","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1250","","","","0"
"2009","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1435","","","","0"
"2010","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1250","","","","0"
"2011","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1695","","","","0"
"2012","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1215","","","","0"
"2013","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1875","","","","0"
"2014","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","1535","","","","0"
"2015","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","2080","","","","0"
"2016","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Total with income","Persons","249","units","0","v1035365972","1.1.1.20.1.6.2","5495","","","","0"
"2001","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","7600","","","","0"
"2002","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","8700","","","","0"
"2003","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","6800","","","","0"
"2004","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","9200","","","","0"
"2005","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","8500","","","","0"
"2006","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","9700","","","","0"
"2007","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","8800","","","","0"
"2008","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","8900","","","","0"
"2009","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","7600","","","","0"
"2010","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","8200","","","","0"
"2011","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","8400","","","","0"
"2012","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Privately sponsored refugee","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035365973","1.1.1.20.1.6.3","8200","","","","0"
